SignId,Id,X,Y,Z,Retro,Normalized_retro,angle,distance,UTC
11,43633,33.7872543,-84.4056735,245.381,49087.00,0.00000,0.000,0.000,66091.655
11,43634,33.7872542,-84.4056733,245.307,48830.00,0.00000,0.000,0.000,66091.655
11,43635,33.7872542,-84.4056733,245.231,49344.00,0.00000,0.000,0.000,66091.655
11,43636,33.7872541,-84.4056731,245.157,49087.00,0.00000,0.000,0.000,66091.655
11,43637,33.7872540,-84.4056729,245.084,48830.00,0.00000,0.000,0.000,66091.655
11,43638,33.7872540,-84.4056728,245.009,48316.00,0.00000,0.000,0.000,66091.655
11,43707,33.7872539,-84.4056736,245.401,49087.00,0.00000,0.000,0.000,66091.668
11,43708,33.7872537,-84.4056733,245.330,48573.00,0.00000,0.000,0.000,66091.668
11,43709,33.7872537,-84.4056732,245.256,48830.00,0.00000,0.000,0.000,66091.668
11,43710,33.7872536,-84.4056731,245.182,49087.00,0.00000,0.000,0.000,66091.668
11,43711,33.7872535,-84.4056729,245.110,49087.00,0.00000,0.000,0.000,66091.668
11,43712,33.7872535,-84.4056728,245.037,49601.00,0.00000,0.000,0.000,66091.668
11,43778,33.7872534,-84.4056737,245.418,49601.00,0.00000,0.000,0.000,66091.681
11,43779,33.7872533,-84.4056735,245.347,48316.00,0.00000,0.000,0.000,66091.681
11,43780,33.7872532,-84.4056732,245.278,48573.00,0.00000,0.000,0.000,66091.681
11,43781,33.7872531,-84.4056731,245.206,48573.00,0.00000,0.000,0.000,66091.681
11,43782,33.7872531,-84.4056730,245.133,49858.00,0.00000,0.000,0.000,66091.681
11,43783,33.7872530,-84.4056728,245.063,49087.00,0.00000,0.000,0.000,66091.681
11,43784,33.7872530,-84.4056728,244.990,48830.00,0.00000,0.000,0.000,66091.681
11,43849,33.7872529,-84.4056737,245.438,48316.00,0.00000,0.000,0.000,66091.695
11,43850,33.7872529,-84.4056735,245.368,48830.00,0.00000,0.000,0.000,66091.695
11,43851,33.7872527,-84.4056733,245.300,48316.00,0.00000,0.000,0.000,66091.695
11,43852,33.7872527,-84.4056732,245.228,48573.00,0.00000,0.000,0.000,66091.695
11,43853,33.7872527,-84.4056731,245.157,49087.00,0.00000,0.000,0.000,66091.695
11,43854,33.7872526,-84.4056729,245.088,49087.00,0.00000,0.000,0.000,66091.695
11,43855,33.7872525,-84.4056728,245.019,48573.00,0.00000,0.000,0.000,66091.695
11,43915,33.7872524,-84.4056735,245.391,47288.00,0.00000,0.000,0.000,66091.708
11,43916,33.7872523,-84.4056734,245.322,48316.00,0.00000,0.000,0.000,66091.708
11,43917,33.7872523,-84.4056734,245.252,48830.00,0.00000,0.000,0.000,66091.708
11,43918,33.7872522,-84.4056733,245.182,49087.00,0.00000,0.000,0.000,66091.708
11,43919,33.7872521,-84.4056730,245.115,49087.00,0.00000,0.000,0.000,66091.708
11,43920,33.7872521,-84.4056730,245.044,48830.00,0.00000,0.000,0.000,66091.708
11,43983,33.7872519,-84.4056737,245.339,44718.00,0.00000,0.000,0.000,66091.721
11,43984,33.7872518,-84.4056734,245.274,48830.00,0.00000,0.000,0.000,66091.721
11,43985,33.7872517,-84.4056732,245.208,49087.00,0.00000,0.000,0.000,66091.721
11,43986,33.7872517,-84.4056733,245.137,49344.00,0.00000,0.000,0.000,66091.721
11,43987,33.7872516,-84.4056731,245.071,49344.00,0.00000,0.000,0.000,66091.721
11,44050,33.7872513,-84.4056735,245.230,49344.00,0.00000,0.000,0.000,66091.735
11,44051,33.7872511,-84.4056730,245.171,49087.00,0.00000,0.000,0.000,66091.735
11,44117,33.7872507,-84.4056732,245.195,49344.00,0.00000,0.000,0.000,66091.748
12,43713,33.7872534,-84.4056727,244.962,49601.00,0.00000,0.000,0.000,66091.668
12,43714,33.7872533,-84.4056724,244.893,49601.00,0.00000,0.000,0.000,66091.668
12,43715,33.7872533,-84.4056726,244.814,48830.00,0.00000,0.000,0.000,66091.668
12,43716,33.7872532,-84.4056722,244.746,49087.00,0.00000,0.000,0.000,66091.668
12,43717,33.7872532,-84.4056723,244.669,48830.00,0.00000,0.000,0.000,66091.668
12,43718,33.7872531,-84.4056722,244.593,49087.00,0.00000,0.000,0.000,66091.668
12,43778,33.7872534,-84.4056737,245.418,49601.00,0.00000,0.000,0.000,66091.681
12,43779,33.7872533,-84.4056735,245.347,48316.00,0.00000,0.000,0.000,66091.681
12,43780,33.7872532,-84.4056732,245.278,48573.00,0.00000,0.000,0.000,66091.681
12,43781,33.7872531,-84.4056731,245.206,48573.00,0.00000,0.000,0.000,66091.681
12,43782,33.7872531,-84.4056730,245.133,49858.00,0.00000,0.000,0.000,66091.681
12,43783,33.7872530,-84.4056728,245.063,49087.00,0.00000,0.000,0.000,66091.681
12,43784,33.7872530,-84.4056728,244.990,48830.00,0.00000,0.000,0.000,66091.681
12,43785,33.7872529,-84.4056728,244.915,48573.00,0.00000,0.000,0.000,66091.681
12,43786,33.7872529,-84.4056727,244.843,48573.00,0.00000,0.000,0.000,66091.682
12,43787,33.7872528,-84.4056724,244.774,48573.00,0.00000,0.000,0.000,66091.682
12,43788,33.7872528,-84.4056724,244.699,49087.00,0.00000,0.000,0.000,66091.682
12,43789,33.7872527,-84.4056723,244.626,48830.00,0.00000,0.000,0.000,66091.682
12,43790,33.7872527,-84.4056722,244.552,46774.00,0.00000,0.000,0.000,66091.682
12,43849,33.7872529,-84.4056737,245.438,48316.00,0.00000,0.000,0.000,66091.695
12,43850,33.7872529,-84.4056735,245.368,48830.00,0.00000,0.000,0.000,66091.695
12,43851,33.7872527,-84.4056733,245.300,48316.00,0.00000,0.000,0.000,66091.695
12,43852,33.7872527,-84.4056732,245.228,48573.00,0.00000,0.000,0.000,66091.695
12,43853,33.7872527,-84.4056731,245.157,49087.00,0.00000,0.000,0.000,66091.695
12,43854,33.7872526,-84.4056729,245.088,49087.00,0.00000,0.000,0.000,66091.695
12,43855,33.7872525,-84.4056728,245.019,48573.00,0.00000,0.000,0.000,66091.695
12,43856,33.7872524,-84.4056727,244.947,49087.00,0.00000,0.000,0.000,66091.695
12,43857,33.7872524,-84.4056726,244.877,49087.00,0.00000,0.000,0.000,66091.695
12,43858,33.7872524,-84.4056726,244.803,48573.00,0.00000,0.000,0.000,66091.695
12,43859,33.7872523,-84.4056725,244.733,49087.00,0.00000,0.000,0.000,66091.695
12,43860,33.7872522,-84.4056723,244.664,49344.00,0.00000,0.000,0.000,66091.695
12,43915,33.7872524,-84.4056735,245.391,47288.00,0.00000,0.000,0.000,66091.708
12,43916,33.7872523,-84.4056734,245.322,48316.00,0.00000,0.000,0.000,66091.708
12,43917,33.7872523,-84.4056734,245.252,48830.00,0.00000,0.000,0.000,66091.708
12,43918,33.7872522,-84.4056733,245.182,49087.00,0.00000,0.000,0.000,66091.708
12,43919,33.7872521,-84.4056730,245.115,49087.00,0.00000,0.000,0.000,66091.708
12,43920,33.7872521,-84.4056730,245.044,48830.00,0.00000,0.000,0.000,66091.708
12,43921,33.7872520,-84.4056729,244.976,48573.00,0.00000,0.000,0.000,66091.708
12,43922,33.7872520,-84.4056728,244.905,48830.00,0.00000,0.000,0.000,66091.708
12,43923,33.7872519,-84.4056726,244.837,49344.00,0.00000,0.000,0.000,66091.708
12,43924,33.7872519,-84.4056727,244.763,48830.00,0.00000,0.000,0.000,66091.708
12,43925,33.7872518,-84.4056724,244.698,49087.00,0.00000,0.000,0.000,66091.708
12,43983,33.7872519,-84.4056737,245.339,44718.00,0.00000,0.000,0.000,66091.721
12,43984,33.7872518,-84.4056734,245.274,48830.00,0.00000,0.000,0.000,66091.721
12,43985,33.7872517,-84.4056732,245.208,49087.00,0.00000,0.000,0.000,66091.721
12,43986,33.7872517,-84.4056733,245.137,49344.00,0.00000,0.000,0.000,66091.721
12,43987,33.7872516,-84.4056731,245.071,49344.00,0.00000,0.000,0.000,66091.721
12,43988,33.7872516,-84.4056730,245.002,48573.00,0.00000,0.000,0.000,66091.721
12,43989,33.7872515,-84.4056728,244.937,49344.00,0.00000,0.000,0.000,66091.721
12,43990,33.7872514,-84.4056726,244.871,49087.00,0.00000,0.000,0.000,66091.722
12,43991,33.7872514,-84.4056726,244.802,48573.00,0.00000,0.000,0.000,66091.722
12,43992,33.7872513,-84.4056725,244.733,49087.00,0.00000,0.000,0.000,66091.722
12,44050,33.7872513,-84.4056735,245.230,49344.00,0.00000,0.000,0.000,66091.735
12,44051,33.7872511,-84.4056730,245.171,49087.00,0.00000,0.000,0.000,66091.735
12,44052,33.7872511,-84.4056731,245.100,48573.00,0.00000,0.000,0.000,66091.735
12,44053,33.7872511,-84.4056730,245.033,48573.00,0.00000,0.000,0.000,66091.735
12,44054,33.7872510,-84.4056728,244.968,48830.00,0.00000,0.000,0.000,66091.735
12,44055,33.7872509,-84.4056727,244.903,48573.00,0.00000,0.000,0.000,66091.735
12,44056,33.7872509,-84.4056726,244.836,48830.00,0.00000,0.000,0.000,66091.735
12,44057,33.7872508,-84.4056725,244.770,48573.00,0.00000,0.000,0.000,66091.735
12,44117,33.7872507,-84.4056732,245.195,49344.00,0.00000,0.000,0.000,66091.748
12,44118,33.7872507,-84.4056732,245.128,49087.00,0.00000,0.000,0.000,66091.748
12,44119,33.7872506,-84.4056731,245.064,49087.00,0.00000,0.000,0.000,66091.748
12,44120,33.7872506,-84.4056731,244.996,49087.00,0.00000,0.000,0.000,66091.748
12,44121,33.7872505,-84.4056729,244.933,49087.00,0.00000,0.000,0.000,66091.748
12,44122,33.7872504,-84.4056727,244.871,49087.00,0.00000,0.000,0.000,66091.748
12,44123,33.7872504,-84.4056727,244.801,44718.00,0.00000,0.000,0.000,66091.748
13,45164,33.7872590,-84.4057218,245.128,46517.00,0.00000,0.000,0.000,66091.974
13,45165,33.7872590,-84.4057217,245.038,43947.00,0.00000,0.000,0.000,66091.974
13,45166,33.7872590,-84.4057217,244.947,46517.00,0.00000,0.000,0.000,66091.974
13,45167,33.7872589,-84.4057216,244.857,45489.00,0.00000,0.000,0.000,66091.974
13,45227,33.7872585,-84.4057218,245.155,47031.00,0.00000,0.000,0.000,66091.988
13,45229,33.7872585,-84.4057217,244.977,46260.00,0.00000,0.000,0.000,66091.988
13,45230,33.7872584,-84.4057216,244.888,46260.00,0.00000,0.000,0.000,66091.988
13,45231,33.7872584,-84.4057216,244.799,47031.00,0.00000,0.000,0.000,66091.988
13,45292,33.7872580,-84.4057217,244.916,47031.00,0.00000,0.000,0.000,66092.001
13,45293,33.7872579,-84.4057216,244.830,44975.00,0.00000,0.000,0.000,66092.001
13,45294,33.7872579,-84.4057216,244.742,41377.00,0.00000,0.000,0.000,66092.001
13,45354,33.7872576,-84.4057219,245.202,47545.00,0.00000,0.000,0.000,66092.014
13,45355,33.7872575,-84.4057217,245.119,41634.00,0.00000,0.000,0.000,66092.014
13,45356,33.7872575,-84.4057217,245.032,46260.00,0.00000,0.000,0.000,66092.014
13,45357,33.7872575,-84.4057217,244.946,46517.00,0.00000,0.000,0.000,66092.014
13,45358,33.7872574,-84.4057217,244.859,45746.00,0.00000,0.000,0.000,66092.014
13,45359,33.7872574,-84.4057216,244.774,45232.00,0.00000,0.000,0.000,66092.014
13,45360,33.7872573,-84.4057215,244.688,46003.00,0.00000,0.000,0.000,66092.014
13,45417,33.7872571,-84.4057219,245.229,47031.00,0.00000,0.000,0.000,66092.028
13,45420,33.7872570,-84.4057217,244.978,43433.00,0.00000,0.000,0.000,66092.028
13,45421,33.7872569,-84.4057214,244.897,46517.00,0.00000,0.000,0.000,66092.028
13,45422,33.7872569,-84.4057216,244.809,44204.00,0.00000,0.000,0.000,66092.028
13,45480,33.7872566,-84.4057220,245.253,47031.00,0.00000,0.000,0.000,66092.041
13,45481,33.7872565,-84.4057217,245.174,40863.00,0.00000,0.000,0.000,66092.041
13,45482,33.7872565,-84.4057217,245.090,41634.00,0.00000,0.000,0.000,66092.041
13,45483,33.7872565,-84.4057216,245.008,42919.00,0.00000,0.000,0.000,66092.041
13,45484,33.7872564,-84.4057215,244.927,42148.00,0.00000,0.000,0.000,66092.041
13,45485,33.7872564,-84.4057216,244.841,42919.00,0.00000,0.000,0.000,66092.041
13,45486,33.7872563,-84.4057215,244.759,44204.00,0.00000,0.000,0.000,66092.041
13,45543,33.7872560,-84.4057217,245.201,47031.00,0.00000,0.000,0.000,66092.054
13,45544,33.7872560,-84.4057217,245.119,46774.00,0.00000,0.000,0.000,66092.054
13,45545,33.7872560,-84.4057216,245.039,47288.00,0.00000,0.000,0.000,66092.054
13,45547,33.7872559,-84.4057216,244.875,43433.00,0.00000,0.000,0.000,66092.054
13,45609,33.7872556,-84.4057218,245.227,47031.00,0.00000,0.000,0.000,66092.068
13,45610,33.7872555,-84.4057217,245.149,46260.00,0.00000,0.000,0.000,66092.068
13,45611,33.7872554,-84.4057216,245.071,46003.00,0.00000,0.000,0.000,66092.068
13,45672,33.7872550,-84.4057216,245.178,47031.00,0.00000,0.000,0.000,66092.081
13,45673,33.7872549,-84.4057215,245.102,43690.00,0.00000,0.000,0.000,66092.081
14,48742,33.7872596,-84.4058054,245.304,43947.00,0.00000,0.000,0.000,66092.747
14,48743,33.7872595,-84.4058052,245.219,44718.00,0.00000,0.000,0.000,66092.747
14,48744,33.7872595,-84.4058051,245.133,43176.00,0.00000,0.000,0.000,66092.747
14,48745,33.7872594,-84.4058049,245.047,41120.00,0.00000,0.000,0.000,66092.747
14,48799,33.7872591,-84.4058054,245.242,44975.00,0.00000,0.000,0.000,66092.760
14,48800,33.7872590,-84.4058051,245.160,46260.00,0.00000,0.000,0.000,66092.760
14,48801,33.7872590,-84.4058051,245.073,44718.00,0.00000,0.000,0.000,66092.760
14,48802,33.7872588,-84.4058048,244.991,41377.00,0.00000,0.000,0.000,66092.760
14,48803,33.7872587,-84.4058045,244.910,40349.00,0.00000,0.000,0.000,66092.760
14,48860,33.7872585,-84.4058052,245.187,45746.00,0.00000,0.000,0.000,66092.773
14,48861,33.7872585,-84.4058051,245.103,45489.00,0.00000,0.000,0.000,66092.773
14,48862,33.7872584,-84.4058051,245.018,44975.00,0.00000,0.000,0.000,66092.773
14,48918,33.7872580,-84.4058051,245.134,46260.00,0.00000,0.000,0.000,66092.787
14,48919,33.7872580,-84.4058050,245.051,41891.00,0.00000,0.000,0.000,66092.787
14,48920,33.7872578,-84.4058048,244.972,42148.00,0.00000,0.000,0.000,66092.787
14,48975,33.7872579,-84.4058060,245.477,45746.00,0.00000,0.000,0.000,66092.800
14,48981,33.7872574,-84.4058050,244.999,40863.00,0.00000,0.000,0.000,66092.800
14,49036,33.7872574,-84.4058059,245.501,45489.00,0.00000,0.000,0.000,66092.813
14,49037,33.7872573,-84.4058057,245.424,44975.00,0.00000,0.000,0.000,66092.813
14,49042,33.7872569,-84.4058050,244.950,44975.00,0.00000,0.000,0.000,66092.813
14,49094,33.7872568,-84.4058056,245.450,46774.00,0.00000,0.000,0.000,66092.826
14,49095,33.7872567,-84.4058055,245.373,48059.00,0.00000,0.000,0.000,66092.826
14,49099,33.7872564,-84.4058049,245.067,40863.00,0.00000,0.000,0.000,66092.827
14,49100,33.7872564,-84.4058049,244.988,45489.00,0.00000,0.000,0.000,66092.827
14,49153,33.7872563,-84.4058056,245.474,46517.00,0.00000,0.000,0.000,66092.840
14,49154,33.7872562,-84.4058055,245.398,47545.00,0.00000,0.000,0.000,66092.840
14,49214,33.7872558,-84.4058056,245.499,46260.00,0.00000,0.000,0.000,66092.853
14,49215,33.7872557,-84.4058053,245.427,46774.00,0.00000,0.000,0.000,66092.853
14,49280,33.7872553,-84.4058057,245.450,46517.00,0.00000,0.000,0.000,66092.866
15,49043,33.7872567,-84.4058045,244.880,46003.00,0.00000,0.000,0.000,66092.813
15,49044,33.7872567,-84.4058045,244.799,45489.00,0.00000,0.000,0.000,66092.813
15,49099,33.7872564,-84.4058049,245.067,40863.00,0.00000,0.000,0.000,66092.827
15,49100,33.7872564,-84.4058049,244.988,45489.00,0.00000,0.000,0.000,66092.827
15,49101,33.7872563,-84.4058047,244.912,46774.00,0.00000,0.000,0.000,66092.827
15,49102,33.7872563,-84.4058046,244.834,45746.00,0.00000,0.000,0.000,66092.827
15,49159,33.7872559,-84.4058048,245.022,40349.00,0.00000,0.000,0.000,66092.840
15,49160,33.7872558,-84.4058047,244.946,46003.00,0.00000,0.000,0.000,66092.840
15,49161,33.7872558,-84.4058046,244.872,46260.00,0.00000,0.000,0.000,66092.840
15,49162,33.7872557,-84.4058044,244.796,45232.00,0.00000,0.000,0.000,66092.840
15,49221,33.7872554,-84.4058048,244.980,46774.00,0.00000,0.000,0.000,66092.853
15,49222,33.7872553,-84.4058047,244.906,47031.00,0.00000,0.000,0.000,66092.853
15,49223,33.7872554,-84.4058048,244.827,45746.00,0.00000,0.000,0.000,66092.853
15,49286,33.7872549,-84.4058049,245.016,45746.00,0.00000,0.000,0.000,66092.867
15,49287,33.7872549,-84.4058048,244.942,47031.00,0.00000,0.000,0.000,66092.867
15,49288,33.7872548,-84.4058046,244.872,46774.00,0.00000,0.000,0.000,66092.867
15,49346,33.7872545,-84.4058051,245.045,45489.00,0.00000,0.000,0.000,66092.880
15,49347,33.7872544,-84.4058048,244.979,47031.00,0.00000,0.000,0.000,66092.880
15,49348,33.7872543,-84.4058047,244.907,47031.00,0.00000,0.000,0.000,66092.880
15,49406,33.7872540,-84.4058051,245.081,45746.00,0.00000,0.000,0.000,66092.893
15,49407,33.7872539,-84.4058048,245.015,46517.00,0.00000,0.000,0.000,66092.893
15,49408,33.7872539,-84.4058048,244.943,46517.00,0.00000,0.000,0.000,66092.893
15,49468,33.7872536,-84.4058052,245.185,46003.00,0.00000,0.000,0.000,66092.907
15,49469,33.7872535,-84.4058050,245.118,46260.00,0.00000,0.000,0.000,66092.907
15,49470,33.7872535,-84.4058049,245.049,47031.00,0.00000,0.000,0.000,66092.907
15,49471,33.7872534,-84.4058049,244.980,46774.00,0.00000,0.000,0.000,66092.907
16,50667,33.7872594,-84.4058482,245.311,48830.00,0.00000,0.000,0.000,66093.173
16,50668,33.7872593,-84.4058479,245.232,49601.00,0.00000,0.000,0.000,66093.173
16,50669,33.7872592,-84.4058478,245.151,50372.00,0.00000,0.000,0.000,66093.173
16,50670,33.7872592,-84.4058477,245.069,49601.00,0.00000,0.000,0.000,66093.173
16,50730,33.7872590,-84.4058483,245.423,49601.00,0.00000,0.000,0.000,66093.186
16,50731,33.7872589,-84.4058480,245.345,51400.00,0.00000,0.000,0.000,66093.186
16,50732,33.7872588,-84.4058479,245.264,51400.00,0.00000,0.000,0.000,66093.186
16,50733,33.7872588,-84.4058479,245.182,51914.00,0.00000,0.000,0.000,66093.186
16,50734,33.7872587,-84.4058477,245.103,51914.00,0.00000,0.000,0.000,66093.186
16,50735,33.7872586,-84.4058474,245.026,50886.00,0.00000,0.000,0.000,66093.186
16,50793,33.7872585,-84.4058483,245.450,51400.00,0.00000,0.000,0.000,66093.199
16,50794,33.7872584,-84.4058482,245.371,51914.00,0.00000,0.000,0.000,66093.199
16,50795,33.7872584,-84.4058480,245.292,51914.00,0.00000,0.000,0.000,66093.199
16,50796,33.7872583,-84.4058479,245.215,51914.00,0.00000,0.000,0.000,66093.199
16,50797,33.7872582,-84.4058477,245.137,51657.00,0.00000,0.000,0.000,66093.199
16,50798,33.7872582,-84.4058476,245.057,51914.00,0.00000,0.000,0.000,66093.200
16,50799,33.7872581,-84.4058475,244.978,51657.00,0.00000,0.000,0.000,66093.200
16,50863,33.7872581,-84.4058484,245.477,51914.00,0.00000,0.000,0.000,66093.213
16,50864,33.7872580,-84.4058481,245.401,51657.00,0.00000,0.000,0.000,66093.213
16,50865,33.7872580,-84.4058482,245.320,52171.00,0.00000,0.000,0.000,66093.213
16,50866,33.7872578,-84.4058477,245.251,52171.00,0.00000,0.000,0.000,66093.213
16,50867,33.7872578,-84.4058478,245.169,51914.00,0.00000,0.000,0.000,66093.213
16,50868,33.7872578,-84.4058478,245.089,51657.00,0.00000,0.000,0.000,66093.213
16,50869,33.7872576,-84.4058475,244.934,51657.00,0.00000,0.000,0.000,66093.213
16,50930,33.7872576,-84.4058485,245.582,48059.00,0.00000,0.000,0.000,66093.226
16,50931,33.7872576,-84.4058485,245.504,52171.00,0.00000,0.000,0.000,66093.226
16,50932,33.7872575,-84.4058483,245.430,51400.00,0.00000,0.000,0.000,66093.226
16,50933,33.7872575,-84.4058482,245.352,52428.00,0.00000,0.000,0.000,66093.226
16,50934,33.7872574,-84.4058481,245.277,51914.00,0.00000,0.000,0.000,66093.226
16,50935,33.7872573,-84.4058479,245.203,51914.00,0.00000,0.000,0.000,66093.226
16,50936,33.7872573,-84.4058479,245.125,51914.00,0.00000,0.000,0.000,66093.226
16,50937,33.7872572,-84.4058477,245.049,51400.00,0.00000,0.000,0.000,66093.226
16,50938,33.7872572,-84.4058476,244.973,51400.00,0.00000,0.000,0.000,66093.226
16,50939,33.7872571,-84.4058476,244.895,51400.00,0.00000,0.000,0.000,66093.226
16,50996,33.7872573,-84.4058488,245.604,51143.00,0.00000,0.000,0.000,66093.239
16,50997,33.7872572,-84.4058486,245.531,52428.00,0.00000,0.000,0.000,66093.239
16,50998,33.7872572,-84.4058486,245.454,51400.00,0.00000,0.000,0.000,66093.239
16,50999,33.7872571,-84.4058484,245.381,52171.00,0.00000,0.000,0.000,66093.239
16,51000,33.7872569,-84.4058481,245.310,52428.00,0.00000,0.000,0.000,66093.239
16,51001,33.7872569,-84.4058482,245.231,52171.00,0.00000,0.000,0.000,66093.239
16,51002,33.7872568,-84.4058478,245.162,52428.00,0.00000,0.000,0.000,66093.239
16,51003,33.7872568,-84.4058478,245.084,51914.00,0.00000,0.000,0.000,66093.239
16,51004,33.7872567,-84.4058476,245.011,51143.00,0.00000,0.000,0.000,66093.240
16,51005,33.7872567,-84.4058476,244.934,51914.00,0.00000,0.000,0.000,66093.240
16,51063,33.7872567,-84.4058487,245.558,52171.00,0.00000,0.000,0.000,66093.253
16,51064,33.7872566,-84.4058484,245.487,50372.00,0.00000,0.000,0.000,66093.253
16,51065,33.7872566,-84.4058484,245.412,51914.00,0.00000,0.000,0.000,66093.253
16,51066,33.7872565,-84.4058483,245.338,52171.00,0.00000,0.000,0.000,66093.253
16,51067,33.7872565,-84.4058481,245.267,51400.00,0.00000,0.000,0.000,66093.253
16,51068,33.7872563,-84.4058479,245.197,51914.00,0.00000,0.000,0.000,66093.253
16,51069,33.7872563,-84.4058479,245.121,52171.00,0.00000,0.000,0.000,66093.253
16,51070,33.7872562,-84.4058477,245.050,51657.00,0.00000,0.000,0.000,66093.253
16,51071,33.7872562,-84.4058478,244.971,51657.00,0.00000,0.000,0.000,66093.253
16,51126,33.7872562,-84.4058487,245.587,52428.00,0.00000,0.000,0.000,66093.266
16,51127,33.7872561,-84.4058484,245.518,51400.00,0.00000,0.000,0.000,66093.266
16,51128,33.7872561,-84.4058485,245.443,51657.00,0.00000,0.000,0.000,66093.266
16,51129,33.7872561,-84.4058483,245.371,51657.00,0.00000,0.000,0.000,66093.266
16,51130,33.7872560,-84.4058481,245.303,51914.00,0.00000,0.000,0.000,66093.266
16,51131,33.7872559,-84.4058480,245.230,51914.00,0.00000,0.000,0.000,66093.266
16,51132,33.7872559,-84.4058480,245.156,51657.00,0.00000,0.000,0.000,66093.266
16,51133,33.7872558,-84.4058478,245.086,51657.00,0.00000,0.000,0.000,66093.266
16,51197,33.7872557,-84.4058486,245.543,51143.00,0.00000,0.000,0.000,66093.279
16,51198,33.7872556,-84.4058484,245.474,51657.00,0.00000,0.000,0.000,66093.279
16,51199,33.7872556,-84.4058484,245.402,51400.00,0.00000,0.000,0.000,66093.279
16,51200,33.7872555,-84.4058482,245.333,51657.00,0.00000,0.000,0.000,66093.279
16,51201,33.7872555,-84.4058481,245.263,51914.00,0.00000,0.000,0.000,66093.279
16,51202,33.7872554,-84.4058481,245.192,50886.00,0.00000,0.000,0.000,66093.279
16,51203,33.7872554,-84.4058479,245.122,50886.00,0.00000,0.000,0.000,66093.279
16,51264,33.7872551,-84.4058484,245.433,51657.00,0.00000,0.000,0.000,66093.293
16,51265,33.7872550,-84.4058482,245.366,51657.00,0.00000,0.000,0.000,66093.293
16,51266,33.7872550,-84.4058482,245.295,51143.00,0.00000,0.000,0.000,66093.293
17,51006,33.7872566,-84.4058475,244.860,49858.00,0.00000,0.000,0.000,66093.240
17,51066,33.7872565,-84.4058483,245.338,52171.00,0.00000,0.000,0.000,66093.253
17,51067,33.7872565,-84.4058481,245.267,51400.00,0.00000,0.000,0.000,66093.253
17,51068,33.7872563,-84.4058479,245.197,51914.00,0.00000,0.000,0.000,66093.253
17,51069,33.7872563,-84.4058479,245.121,52171.00,0.00000,0.000,0.000,66093.253
17,51070,33.7872562,-84.4058477,245.050,51657.00,0.00000,0.000,0.000,66093.253
17,51071,33.7872562,-84.4058478,244.971,51657.00,0.00000,0.000,0.000,66093.253
17,51072,33.7872562,-84.4058476,244.900,52428.00,0.00000,0.000,0.000,66093.253
17,51130,33.7872560,-84.4058481,245.303,51914.00,0.00000,0.000,0.000,66093.266
17,51131,33.7872559,-84.4058480,245.230,51914.00,0.00000,0.000,0.000,66093.266
17,51132,33.7872559,-84.4058480,245.156,51657.00,0.00000,0.000,0.000,66093.266
17,51133,33.7872558,-84.4058478,245.086,51657.00,0.00000,0.000,0.000,66093.266
17,51134,33.7872558,-84.4058478,245.011,52171.00,0.00000,0.000,0.000,66093.266
17,51135,33.7872557,-84.4058477,244.939,51400.00,0.00000,0.000,0.000,66093.266
17,51136,33.7872556,-84.4058475,244.870,50372.00,0.00000,0.000,0.000,66093.266
17,51200,33.7872555,-84.4058482,245.333,51657.00,0.00000,0.000,0.000,66093.279
17,51201,33.7872555,-84.4058481,245.263,51914.00,0.00000,0.000,0.000,66093.279
17,51202,33.7872554,-84.4058481,245.192,50886.00,0.00000,0.000,0.000,66093.279
17,51203,33.7872554,-84.4058479,245.122,50886.00,0.00000,0.000,0.000,66093.279
17,51204,33.7872553,-84.4058478,245.051,51657.00,0.00000,0.000,0.000,66093.279
17,51205,33.7872552,-84.4058477,244.981,51657.00,0.00000,0.000,0.000,66093.280
17,51206,33.7872552,-84.4058476,244.910,51914.00,0.00000,0.000,0.000,66093.280
17,51266,33.7872550,-84.4058482,245.295,51143.00,0.00000,0.000,0.000,66093.293
17,51267,33.7872549,-84.4058479,245.231,51657.00,0.00000,0.000,0.000,66093.293
17,51268,33.7872549,-84.4058480,245.156,51400.00,0.00000,0.000,0.000,66093.293
17,51269,33.7872548,-84.4058478,245.090,51657.00,0.00000,0.000,0.000,66093.293
17,51270,33.7872548,-84.4058477,245.022,51914.00,0.00000,0.000,0.000,66093.293
17,51271,33.7872547,-84.4058476,244.951,51657.00,0.00000,0.000,0.000,66093.293
17,51272,33.7872547,-84.4058475,244.881,51143.00,0.00000,0.000,0.000,66093.293
17,51334,33.7872545,-84.4058481,245.261,51143.00,0.00000,0.000,0.000,66093.306
17,51335,33.7872545,-84.4058481,245.192,50886.00,0.00000,0.000,0.000,66093.306
17,51336,33.7872544,-84.4058479,245.128,51400.00,0.00000,0.000,0.000,66093.306
17,51337,33.7872543,-84.4058479,245.057,51143.00,0.00000,0.000,0.000,66093.306
17,51338,33.7872542,-84.4058477,244.992,50886.00,0.00000,0.000,0.000,66093.306
17,51339,33.7872542,-84.4058477,244.920,51400.00,0.00000,0.000,0.000,66093.306
17,51398,33.7872540,-84.4058481,245.228,51400.00,0.00000,0.000,0.000,66093.319
17,51399,33.7872539,-84.4058480,245.161,51143.00,0.00000,0.000,0.000,66093.319
17,51400,33.7872539,-84.4058479,245.095,51400.00,0.00000,0.000,0.000,66093.319
17,51401,33.7872538,-84.4058478,245.029,51143.00,0.00000,0.000,0.000,66093.319
